Event,Session,Competitor,CompetitorName,Sector1,Sector2,Sector3,Sector4,Speed,LapTime,LocalTime,Lap,Box,Cancelled,CurrentPosition,FinalPosition,SessionPosition,LapsRunningCount,CircuitName,CircuitLength,Constructor,CompetitorDOB,TeamName,Championship,WetWeather,RaceRedFlagNotValid,TeamType,CompetitorType
12,RC1,53,Rabat Tito,21556,25500,25633,26317,306.1,139006,16102021 152029357,12,False,False,13,11,11,1070,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21520,25609,25654,26344,306.1,139127,16102021 152208484,13,False,False,13,11,11,1071,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21644,25661,26114,26302,289.7,139721,16102021 152348205,14,False,False,14,11,11,1072,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21820,25651,26156,26585,295.2,140212,16102021 152528417,15,False,False,14,11,11,1073,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,22080,25767,26332,26596,296.0,140775,16102021 152709192,16,False,False,14,11,11,1074,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21876,25676,25865,26510,301.8,139927,16102021 152849119,17,False,False,13,11,11,1075,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,22020,25724,26124,26465,283.6,140333,16102021 153029452,18,False,False,12,11,11,1076,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21707,25599,26071,26294,307.8,139671,16102021 153209123,19,False,False,12,11,11,1077,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21795,25551,25827,26381,301.0,139554,16102021 153348677,20,False,False,12,11,11,1078,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,53,Rabat Tito,21748,25557,25825,26420,303.5,139550,16102021 153528227,21,False,False,11,11,11,1079,Villicum,4276,Kawasaki,25/05/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,S
12,RC1,54,Razgatlioglu Toprak,23923,25640,25326,26090,304.3,140979,16102021 150205253,1,False,False,1,1,1,1244,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21526,25456,25150,25920,306.1,138052,16102021 150343305,2,False,False,1,1,1,1245,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21507,25453,25248,25957,306.1,138165,16102021 150521470,3,False,False,1,1,1,1246,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21624,25472,25244,25998,305.2,138338,16102021 150659808,4,False,False,1,1,1,1247,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21657,25447,25313,26051,306.1,138468,16102021 150838276,5,False,False,1,1,1,1248,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21517,25385,25406,26078,307.8,138386,16102021 151016662,6,False,False,1,1,1,1249,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21577,25323,25153,26010,306.9,138063,16102021 151154725,7,False,False,1,1,1,1250,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21640,25405,25424,25991,306.9,138460,16102021 151333185,8,False,False,1,1,1,1251,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21528,25469,25285,25978,304.3,138260,16102021 151511445,9,False,False,1,1,1,1252,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21466,25444,25194,26075,305.2,138179,16102021 151649624,10,False,False,1,1,1,1253,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21463,25443,25339,26053,306.9,138298,16102021 151827922,11,False,False,1,1,1,1254,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21479,25359,25310,26098,307.8,138246,16102021 152006168,12,False,False,1,1,1,1255,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21519,25372,25251,26164,310.4,138306,16102021 152144474,13,False,False,1,1,1,1256,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21579,25379,25667,26188,308.7,138813,16102021 152323287,14,False,False,1,1,1,1257,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21582,25429,25499,26041,306.9,138551,16102021 152501838,15,False,False,1,1,1,1258,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21498,25423,25243,26089,306.9,138253,16102021 152640091,16,False,False,1,1,1,1259,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21548,25427,25345,26024,306.9,138344,16102021 152818435,17,False,False,1,1,1,1260,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21680,25388,25275,26215,306.9,138558,16102021 152956993,18,False,False,1,1,1,1261,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21618,25489,25271,26168,307.8,138546,16102021 153135539,19,False,False,1,1,1,1262,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21626,25510,25435,26139,309.6,138710,16102021 153314249,20,False,False,1,1,1,1263,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,54,Razgatlioglu Toprak,21679,25485,25764,26576,306.9,139504,16102021 153453753,21,False,False,1,1,1,1264,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,24978,25536,25941,26270,298.5,142725,16102021 150206999,1,False,False,4,8,8,1296,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,22013,25704,25821,26220,304.3,139758,16102021 150346757,2,False,False,5,8,8,1297,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21659,25465,25692,26174,306.1,138990,16102021 150525747,3,False,False,5,8,8,1298,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21677,25469,25685,26199,302.6,139030,16102021 150704777,4,False,False,5,8,8,1299,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21735,25431,25867,26244,307.8,139277,16102021 150844054,5,False,False,5,8,8,1300,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21608,25392,25744,26227,301.8,138971,16102021 151023025,6,False,False,5,8,8,1301,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21542,25487,25793,26287,299.3,139109,16102021 151202134,7,False,False,5,8,8,1302,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21724,25583,26349,26206,298.5,139862,16102021 151341996,8,False,False,6,8,8,1303,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21874,25613,25872,26201,303.5,139560,16102021 151521556,9,False,False,6,8,8,1304,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21663,25569,25835,26209,306.1,139276,16102021 151700832,10,False,False,6,8,8,1305,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21595,25654,26150,26320,306.1,139719,16102021 151840551,11,False,False,7,8,8,1306,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21703,25448,25808,26239,306.9,139198,16102021 152019749,12,False,False,7,8,8,1307,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21586,25420,25746,26193,304.3,138945,16102021 152158694,13,False,False,7,8,8,1308,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21623,25558,25948,26504,308.7,139633,16102021 152338327,14,False,False,7,8,8,1309,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21719,25462,25730,26284,308.7,139195,16102021 152517522,15,False,False,7,8,8,1310,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21668,25458,25759,26278,306.9,139163,16102021 152656685,16,False,False,7,8,8,1311,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21555,25475,25846,26180,306.1,139056,16102021 152835741,17,False,False,7,8,8,1312,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21658,25526,25676,26235,306.1,139095,16102021 153014836,18,False,False,7,8,8,1313,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,22207,25474,25838,26310,306.1,139829,16102021 153154665,19,False,False,8,8,8,1314,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21705,25444,25726,26261,309.6,139136,16102021 153333801,20,False,False,8,8,8,1315,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,55,Locatelli Andrea,21658,25493,25784,26282,307.8,139217,16102021 153513018,21,False,False,8,8,8,1316,Villicum,4276,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,25355,25697,26362,26288,295.2,143702,16102021 150207976,1,False,False,7,6,6,1179,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21837,25541,26031,26303,292.8,139712,16102021 150347688,2,False,False,7,6,6,1180,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21702,25407,25704,26410,307.8,139223,16102021 150526911,3,False,False,7,6,6,1181,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21754,25410,25726,26287,302.6,139177,16102021 150706088,4,False,False,7,6,6,1182,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21725,25564,25825,26085,296.0,139199,16102021 150845287,5,False,False,7,6,6,1183,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21809,25312,25800,26219,308.7,139140,16102021 151024427,6,False,False,7,6,6,1184,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21624,25505,25702,26165,304.3,138996,16102021 151203423,7,False,False,7,6,6,1185,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21705,25445,25727,26167,302.6,139044,16102021 151342467,8,False,False,7,6,6,1186,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21730,25515,25903,26117,292.0,139265,16102021 151521732,9,False,False,7,6,6,1187,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21716,25416,25936,26152,301.8,139220,16102021 151700952,10,False,False,7,6,6,1188,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21626,25554,25783,26214,299.3,139177,16102021 151840129,11,False,False,6,6,6,1189,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21597,25398,25621,26210,306.9,138826,16102021 152018955,12,False,False,6,6,6,1190,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21672,25533,25575,26180,307.8,138960,16102021 152157915,13,False,False,6,6,6,1191,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21648,25656,25716,26165,305.2,139185,16102021 152337100,14,False,False,6,6,6,1192,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21477,25473,25627,26157,304.3,138734,16102021 152515834,15,False,False,6,6,6,1193,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21628,25480,25608,26208,304.3,138924,16102021 152654758,16,False,False,6,6,6,1194,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21613,25407,25794,26118,303.5,138932,16102021 152833690,17,False,False,6,6,6,1195,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21636,25509,25588,26081,303.5,138814,16102021 153012504,18,False,False,6,6,6,1196,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21555,25396,25584,26105,306.1,138640,16102021 153151144,19,False,False,6,6,6,1197,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21714,25296,25591,26065,305.2,138666,16102021 153329810,20,False,False,6,6,6,1198,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,60,van der Mark Michael,21598,25530,25683,26139,305.2,138950,16102021 153508760,21,False,False,6,6,6,1199,Villicum,4276,BMW,26/10/1992,BMW Motorrad WorldSBK Team,WorldSBK,False,False,R,P
12,RC1,76,Cavalieri Samuele,26551,26156,26993,26830,276.4,146530,16102021 150210804,1,False,False,15,14,14,633,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,22106,25555,26209,26429,282.1,140299,16102021 150351103,2,False,False,15,14,14,634,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21960,25572,26138,26704,289.7,140374,16102021 150531477,3,False,False,12,14,14,635,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21924,25509,25836,26363,299.3,139632,16102021 150711109,4,False,False,11,14,14,636,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21830,25494,25725,26423,301.0,139472,16102021 150850581,5,False,False,11,14,14,637,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21795,25465,25649,26547,307.8,139456,16102021 151030037,6,False,False,11,14,14,638,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21748,25494,25896,26404,306.1,139542,16102021 151209579,7,False,False,11,14,14,639,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21708,25449,25928,26447,303.5,139532,16102021 151349111,8,False,False,11,14,14,640,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21724,25560,26054,26391,303.5,139729,16102021 151528840,9,False,False,11,14,14,641,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21721,25543,25854,26310,302.6,139428,16102021 151708268,10,False,False,11,14,14,642,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21642,25416,25872,26319,301.8,139249,16102021 151847517,11,False,False,11,14,14,643,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21709,25415,26241,26218,290.5,139583,16102021 152027100,12,False,False,11,14,14,644,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21998,25514,26086,26306,303.5,139904,16102021 152207004,13,False,False,11,14,14,645,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21915,25440,26319,26364,301.0,140038,16102021 152347042,14,False,False,11,14,14,646,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,22001,25540,26698,26561,292.8,140800,16102021 152527842,15,False,False,12,14,14,647,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21899,25546,26260,26694,293.6,140399,16102021 152708241,16,False,False,11,14,14,648,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21761,25615,26156,26577,301.8,140109,16102021 152848350,17,False,False,11,14,14,649,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21766,25662,26121,26527,301.8,140076,16102021 153028426,18,False,False,11,14,14,650,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21853,25688,25946,26469,306.9,139956,16102021 153208382,19,False,False,11,14,14,651,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,21753,25557,26209,26595,307.8,140114,16102021 153348496,20,False,False,11,14,14,652,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,76,Cavalieri Samuele,26119,26056,27042,27143,297.6,146360,16102021 153534856,21,False,False,14,14,14,653,Villicum,4276,Ducati,07/06/1997,Barni Racing Team,WorldSBK,False,False,I,P
12,RC1,91,Haslam Leon,25593,25615,26454,26587,292.0,144249,16102021 150208523,1,False,False,8,10,10,1166,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21929,25535,25910,26389,302.6,139763,16102021 150348286,2,False,False,8,10,10,1167,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21687,25470,25947,26522,303.5,139626,16102021 150527912,3,False,False,8,10,10,1168,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21848,25468,25912,26613,306.1,139841,16102021 150707753,4,False,False,8,10,10,1169,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21893,25471,26431,26679,309.6,140474,16102021 150848227,5,False,False,9,10,10,1170,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21620,25285,26060,26929,304.3,139894,16102021 151028121,6,False,False,10,10,10,1171,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21777,25383,25944,26513,300.1,139617,16102021 151207738,7,False,False,10,10,10,1172,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21653,25320,26156,26546,295.2,139675,16102021 151347413,8,False,False,10,10,10,1173,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21823,25560,26028,26401,301.8,139812,16102021 151527225,9,False,False,9,10,10,1174,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21698,25437,25893,26418,301.8,139446,16102021 151706671,10,False,False,9,10,10,1175,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21656,25407,25916,26497,305.2,139476,16102021 151846147,11,False,False,9,10,10,1176,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21761,25340,25803,26414,311.3,139318,16102021 152025465,12,False,False,9,10,10,1177,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21686,25424,25881,26469,305.2,139460,16102021 152204925,13,False,False,9,10,10,1178,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
12,RC1,91,Haslam Leon,21836,25463,26131,26583,311.3,140013,16102021 152344938,14,False,False,9,10,10,1179,Villicum,4276,Honda,31/05/1983,Team HRC,WorldSBK,False,False,R,P
